year,month,airport,passengers,departures,arrivals
2019,6,RJA,30283,15378,14905
2019,6,RPR,181759,89619,92140
2019,6,SAG,50128,24647,25481
2019,6,SHL,1504,589,915
2019,6,SLV,938,305,633
2019,6,STV,132812,64578,68234
2019,6,SXR,287322,143820,143502
2019,6,SXV,3452,1760,1692
2019,6,TCR,18473,9441,9032
2019,6,TEZ,438,293,145
2019,6,TIR,82848,41136,41712
2019,6,TRV,136126,70147,65979
2019,6,TRZ,24280,12355,11925
2019,6,UDR,96749,48085,48664
2019,6,VDY,6353,3066,3287
2019,6,VGA,109962,54563,55399
2019,6,VNS,225021,118231,106790
2019,6,VTZ,228706,113476,115230
2019,7,AGR,1042,495,547
2019,7,AGX,1552,611,941
2019,7,AIP,4136,2048,2088
2019,7,AJL,11060,5552,5508
2019,7,AMD,823635,408097,415538
2019,7,ATQ,134311,65898,68413
2019,7,BBI,299978,151679,148299
2019,7,BDQ,83842,42722,41120
2019,7,BHJ,1866,910,956
2019,7,BHO,116097,59412,56685
2019,7,BHU,2706,1343,1363
2019,7,BKB,3331,1564,1767
2019,7,BLR,2333239,1155154,1178085
2019,7,BOM,2955231,1492520,1462711
2019,7,BUP,3578,1892,1686
2019,7,CCJ,49294,24183,25111
2019,7,CCU,1607826,799973,807853
2019,7,CDP,9209,4801,4408
2019,7,CJB,238463,117919,120544
2019,7,COK,441652,220504,221148
2019,7,DED,106229,52730,53499
2019,7,DEL,4395609,2197515,2198094
2019,7,DGH,10822,5757,5065
2019,7,DHM,14827,6920,7907
2019,7,DIB,46996,23883,23113
2019,7,DIU,1098,497,601
2019,7,DMU,17470,8937,8533
2019,7,GAU,514785,256694,258091
2019,7,GAY,2723,921,1802
2019,7,GOI,621440,314100,307340
2019,7,GOP,58401,31254,27147
2019,7,GWL,14813,7755,7058
2019,7,HBX,37986,19709,18277
2019,7,HJR,1373,900,473
2019,7,HYD,1630512,805166,825346
2019,7,IDR,226460,113493,112967
2019,7,IMF,117188,61510,55678
2019,7,ISK,7525,3738,3787
2019,7,IXA,115694,60015,55679
2019,7,IXB,287257,147915,139342
2019,7,IXC,185299,91111,94188
2019,7,IXD,32087,16143,15944
2019,7,IXE,106435,51331,55104
2019,7,IXG,20201,10127,10074
2019,7,IXI,1063,737,326
2019,7,IXJ,129755,62637,67118
2019,7,IXL,81029,41678,39351
2019,7,IXM,96707,48462,48245
2019,7,IXP,881,427,454
2019,7,IXR,217450,112354,105096
2019,7,IXS,31620,15784,15836
2019,7,IXT,18,0,18
2019,7,IXU,16383,8023,8360
2019,7,IXY,7042,3476,3566
2019,7,IXZ,97212,45234,51978
2019,7,JAI,359087,176957,182130
2019,7,JDH,14944,7315,7629
2019,7,JGA,3660,1735,1925
2019,7,JLR,27995,14136,13859
2019,7,JRG,17305,8827,8478
2019,7,JRH,10207,5191,5016
2019,7,JSA,8162,4116,4046
2019,7,KLH,11066,5566,5500
2019,7,KNU,19305,9809,9496
2019,7,KQH,9332,4369,4963
2019,7,KUU,1956,529,1427
2019,7,LKO,397555,200564,196991
2019,7,LUH,1727,741,986
2019,7,MAA,1434276,711705,722571
2019,7,MAQ,74315,35059,39256
2019,7,MYQ,9166,4636,4530
2019,7,NAG,241357,121051,120306
2019,7,NDC,10698,5451,5247
2019,7,PAT,395062,204642,190420
2019,7,PBD,7104,3477,3627
2019,7,PGH,1545,784,761
2019,7,PNQ,715059,356893,358166
2019,7,PNY,5193,2535,2658
2019,7,RAJ,9537,4648,4889
2019,7,RJA,31290,15774,15516
2019,7,RPR,174563,88619,85944
2019,7,SAG,53977,27149,26828
2019,7,SHL,1910,846,1064
2019,7,SLV,131,51,80
2019,7,STV,125337,61827,63510
2019,7,SXR,297089,150869,146220
2019,7,SXV,3181,1630,1551
2019,7,TCR,19372,9610,9762
2019,7,TEZ,333,185,148
2019,7,TIR,73871,36839,37032
2019,7,TRV,135493,65724,69769
2019,7,TRZ,24682,12301,12381
2019,7,UDR,92172,46531,45641
2019,7,VDY,6310,3189,3121
2019,7,VGA,95467,47976,47491
2019,7,VNS,225245,114787,110458
2019,7,VTZ,207406,105087,102319
2019,8,AGR,1647,705,942
2019,8,AGX,1227,453,774
2019,8,AIP,4639,2343,2296
2019,8,AJL,10298,5225,5073
2019,8,AMD,826929,414790,412139
2019,8,ATQ,127507,62832,64675
2019,8,BBI,286190,140531,145659
2019,8,BDQ,83358,42899,40459
2019,8,BHJ,2019,989,1030
2019,8,BHO,118572,60423,58149
2019,8,BHU,3100,1587,1513
2019,8,BKB,4858,2297,2561
2019,8,BLR,2356134,1184104,1172030
2019,8,BOM,3074987,1547937,1527050
2019,8,BUP,2336,1220,1116
2019,8,CCJ,48758,24502,24256
2019,8,CCU,1557924,756911,801013
2019,8,CDP,9442,4844,4598
2019,8,CJB,232675,116816,115859
2019,8,COK,413882,210546,203336
2019,8,DED,97824,48633,49191
2019,8,DEL,4350021,2154337,2195684
2019,8,DGH,9946,4871,5075
2019,8,DHM,13645,6219,7426
2019,8,DIB,40218,20456,19762
2019,8,DIU,1099,511,588
2019,8,DMU,14366,7570,6796
2019,8,GAU,458389,226353,232036
2019,8,GAY,9908,6463,3445
2019,8,GOI,646751,321443,325308
2019,8,GOP,48371,24159,24212
2019,8,GWL,14745,7744,7001
2019,8,HBX,24418,12191,12227
2019,8,HJR,1969,1194,775
2019,8,HYD,1620379,816623,803756
2019,8,IDR,229469,115453,114016
2019,8,IMF,108183,56487,51696
2019,8,ISK,7820,3853,3967
2019,8,IXA,119476,63329,56147
2019,8,IXB,265781,132688,133093
2019,8,IXC,176822,86112,90710
2019,8,IXD,33957,16976,16981
2019,8,IXE,115687,58535,57152
2019,8,IXG,21683,11027,10656
2019,8,IXI,1057,601,456
2019,8,IXJ,109055,52355,56700
2019,8,IXL,78192,40728,37464
2019,8,IXM,95806,47948,47858
2019,8,IXP,1003,494,509
2019,8,IXR,206959,104148,102811
2019,8,IXS,30313,15284,15029
2019,8,IXT,62,23,39
2019,8,IXU,13792,6924,6868
2019,8,IXY,7246,3629,3617
2019,8,IXZ,108577,54220,54357
2019,8,JAI,361499,178145,183354
2019,8,JDH,13878,6886,6992
2019,8,JGA,4465,2203,2262
2019,8,JLR,24978,12561,12417
2019,8,JRG,19143,9718,9425
2019,8,JRH,9148,4584,4564
2019,8,JSA,12012,5902,6110
2019,8,KLH,9694,4950,4744
2019,8,KNU,20178,9693,10485
2019,8,KQH,11452,5329,6123
2019,8,KUU,1528,400,1128
2019,8,LKO,405701,201996,203705
2019,8,LUH,1434,687,747
2019,8,MAA,1431162,722575,708587
2019,8,MAQ,81172,39910,41262
2019,8,MYQ,13581,6854,6727
2019,8,NAG,247696,123003,124693
2019,8,NDC,11889,5779,6110
2019,8,PAT,396035,193144,202891
2019,8,PBD,6590,3140,3450
2019,8,PGH,1684,849,835
2019,8,PNQ,707121,355576,351545
2019,8,PNY,3088,1479,1609
2019,8,RAJ,12974,6469,6505
2019,8,RJA,29823,15270,14553
2019,8,RPR,173946,87788,86158
2019,8,SAG,53529,26931,26598
2019,8,SHL,2850,1367,1483
2019,8,SLV,251,86,165
2019,8,STV,119357,59897,59460
2019,8,SXR,211761,119458,92303
2019,8,SXV,3144,1534,1610
2019,8,TCR,20444,10217,10227
2019,8,TEZ,271,186,85
2019,8,TIR,69041,34251,34790
2019,8,TRV,147855,73235,74620
2019,8,TRZ,24346,12056,12290
2019,8,UDR,93002,46806,46196
2019,8,VDY,6127,3097,3030
2019,8,VGA,83126,42227,40899
2019,8,VNS,224580,112534,112046
2019,8,VTZ,192438,96425,96013
2019,9,AGR,1742,646,1096
2019,9,AGX,2032,681,1351
2019,9,AIP,4409,2264,2145
2019,9,AJL,9611,4723,4888
2019,9,AMD,794130,394276,399854
2019,9,ATQ,111131,53852,57279
2019,9,BBI,287044,140569,146475
2019,9,BDQ,88290,44242,44048
2019,9,BHJ,2073,994,1079
2019,9,BHO,108491,55586,52905
2019,9,BHU,2789,1457,1332
2019,9,BKB,5196,2446,2750
2019,9,BLR,2240551,1147573,1092978
2019,9,BOM,2945158,1466273,1478885
2019,9,BUP,2298,1271,1027
2019,9,CCJ,44427,22818,21609
2019,9,CCU,1523151,743054,780097
2019,9,CDP,7734,3864,3870
2019,9,CJB,222034,113506,108528
2019,9,COK,479343,246605,232738
2019,9,DED,105493,51642,53851
2019,9,DEL,4325819,2149526,2176293
2019,9,DGH,9254,4569,4685
2019,9,DHM,13576,5843,7733
2019,9,DIB,39933,19659,20274
2019,9,DIU,1355,643,712
2019,9,DMU,14043,6954,7089
2019,9,GAU,429935,208137,221798
2019,9,GAY,9660,4824,4836
2019,9,GOI,628390,314454,313936
2019,9,GOP,58322,27788,30534
2019,9,GWL,12556,6452,6104
2019,9,HBX,36537,19054,17483
2019,9,HJR,1873,1182,691
2019,9,HYD,1588721,804136,784585
2019,9,IDR,224801,113108,111693
2019,9,IMF,99105,50567,48538
2019,9,ISK,6372,3175,3197
2019,9,IXA,112598,53834,58764
2019,9,IXB,263556,128164,135392
2019,9,IXC,184759,88187,96572
2019,9,IXD,32357,15393,16964
2019,9,IXE,102566,52082,50484
2019,9,IXG,21737,11477,10260
2019,9,IXI,1492,722,770
2019,9,IXJ,118496,57107,61389
2019,9,IXL,72337,39292,33045
2019,9,IXM,93226,47115,46111
2019,9,IXP,908,447,461
2019,9,IXR,205984,102360,103624
2019,9,IXS,32484,15999,16485
2019,9,IXT,83,44,39
2019,9,IXU,15781,8446,7335
2019,9,IXY,7142,3710,3432
2019,9,IXZ,127745,62278,65467
2019,9,JAI,362071,178022,184049
2019,9,JDH,31953,15433,16520
2019,9,JGA,4887,2380,2507
2019,9,JLG,2708,1507,1201
2019,9,JLR,20993,10335,10658
2019,9,JRG,18645,9387,9258
2019,9,JRH,8952,4191,4761
2019,9,JSA,11254,5426,5828
2019,9,KLH,12727,6333,6394
2019,9,KNU,14292,6806,7486
2019,9,KQH,10720,5089,5631
2019,9,KUU,1773,517,1256
2019,9,LKO,391764,192923,198841
2019,9,LUH,1471,707,764
2019,9,MAA,1393724,716372,677352
2019,9,MAQ,67983,34535,33448
2019,9,MYQ,13949,7152,6797
2019,9,NAG,246144,123732,122412
2019,9,NDC,9230,4471,4759
2019,9,NNS,520,268,252
2019,9,PAT,354410,171256,183154
2019,9,PBD,5554,2677,2877
2019,9,PGH,1752,859,893
2019,9,PNQ,685502,345337,340165
2019,9,PNY,3730,1773,1957
2019,9,RAJ,14359,6979,7380
2019,9,RJA,29192,14688,14504
2019,9,RPR,162121,81730,80391
2019,9,SAG,52466,26511,25955
2019,9,SHL,2701,1280,1421
2019,9,SLV,479,168,311
2019,9,STV,98270,48275,49995
2019,9,SXR,228009,118137,109872
2019,9,SXV,3014,1543,1471
2019,9,TCR,19281,9694,9587
2019,9,TEZ,280,166,114
2019,9,TIR,63194,31828,31366
2019,9,TRV,142488,72535,69953
2019,9,TRZ,24248,12396,11852
2019,9,UDR,84572,42111,42461
2019,9,VDY,4527,2250,2277
2019,9,VGA,73741,37243,36498
2019,9,VNS,222646,110581,112065
2019,9,VTZ,193212,97396,95816
2019,10,AGR,1849,739,1110
2019,10,AGX,2877,1283,1594
2019,10,AIP,4928,2322,2606
2019,10,AJL,14792,7417,7375
2019,10,AMD,845789,444825,400964
2019,10,ATQ,137431,64361,73070
2019,10,BBI,312470,148940,163530
2019,10,BDQ,97439,51613,45826
2019,10,BHJ,2429,1146,1283
2019,10,BHO,129761,63453,66308
2019,10,BHU,2902,1446,1456
2019,10,BKB,5123,2466,2657
2019,10,BLR,2388887,1228218,1160669
2019,10,BOM,3028248,1614388,1413860
2019,10,BUP,1696,832,864
2019,10,CCJ,39854,19833,20021
2019,10,CCU,1779340,855283,924057
2019,10,CDP,9549,4837,4712
2019,10,CJB,215811,106585,109226
2019,10,COK,448201,222914,225287
2019,10,DED,117952,58153,59799
2019,10,DEL,4512395,2226014,2286381
2019,10,DGH,15737,7135,8602
2019,10,DHM,12879,5834,7045
2019,10,DIB,51872,26073,25799
2019,10,DIU,1662,799,863
2019,10,DMU,15668,7866,7802
2019,10,GAU,500753,246588,254165
2019,10,GAY,12285,5539,6746
2019,10,GOI,646771,324787,321984
2019,10,GOP,64062,28327,35735
2019,10,GWL,15596,7724,7872
2019,10,HBX,40060,19997,20063
2019,10,HDO,233,109,124
2019,10,HJR,2595,1553,1042
2019,10,HYD,1741510,866620,874890
2019,10,IDR,229714,111720,117994
2019,10,IMF,112494,55860,56634
2019,10,ISK,8213,4111,4102
2019,10,IXA,122207,64115,58092
2019,10,IXB,320259,156079,164180
2019,10,IXC,203516,95726,107790
2019,10,IXD,36999,17080,19919
2019,10,IXE,109614,54108,55506
2019,10,IXG,27477,14020,13457
2019,10,IXI,1682,894,788
2019,10,IXJ,122935,58760,64175
2019,10,IXL,57588,33130,24458
2019,10,IXM,86253,41251,45002
2019,10,IXP,1115,560,555
2019,10,IXR,215730,101448,114282
2019,10,IXS,41706,21560,20146
2019,10,IXT,109,52,57
2019,10,IXU,23613,12393,11220
2019,10,IXY,8021,4070,3951
2019,10,IXZ,154309,76882,77427
2019,10,JAI,395506,189093,206413
2019,10,JDH,47434,22259,25175
2019,10,JGA,6669,3176,3493
2019,10,JLG,2561,1295,1266
2019,10,JLR,29660,14217,15443
2019,10,JRG,22576,11247,11329
2019,10,JRH,10287,5187,5100
2019,10,JSA,14797,6897,7900
2019,10,KLH,12668,6261,6407
2019,10,KNU,23740,10029,13711
2019,10,KQH,12248,5646,6602
2019,10,KUU,2513,810,1703
2019,10,LKO,451643,208159,243484
2019,10,LUH,1591,747,844
2019,10,MAA,1408835,700993,707842
2019,10,MAQ,71573,35782,35791
2019,10,MYQ,15813,7948,7865
2019,10,NAG,254356,122288,132068
2019,10,NDC,10419,5047,5372
2019,10,NNS,991,494,497
2019,10,PAT,402937,179183,223754
2019,10,PBD,7468,3573,3895
2019,10,PGH,2876,1376,1500
2019,10,PNQ,685950,358349,327601
2019,10,PNY,6415,3219,3196
2019,10,RAJ,19080,9913,9167
2019,10,RJA,36314,17993,18321
2019,10,RPR,187729,93203,94526
2019,10,SAG,56031,29147,26884
2019,10,SHL,3313,1631,1682
2019,10,SLV,1310,493,817
2019,10,STV,116849,64233,52616
2019,10,SXR,241294,128277,113017
2019,10,SXV,3273,1593,1680
2019,10,TCR,19287,9464,9823
2019,10,TEZ,370,213,157
2019,10,TIR,62839,30964,31875
2019,10,TRV,143073,72181,70892
2019,10,TRZ,23124,10545,12579
2019,10,UDR,95238,47511,47727
2019,10,VDY,5338,2672,2666
2019,10,VGA,93897,46312,47585
2019,10,VNS,233718,105686,128032
2019,10,VTZ,211937,105106,106831
2019,11,AGR,743,392,351
2019,11,AGX,2725,1235,1490
2019,11,AIP,5125,2600,2525
2019,11,AJL,23677,11545,12132
2019,11,AMD,931722,451273,480449
2019,11,ATQ,148217,75078,73139
2019,11,BBI,325458,161309,164149
2019,11,BDQ,103959,49466,54493
2019,11,BHJ,3464,1697,1767
2019,11,BHO,109857,56047,53810
2019,11,BHU,3088,1513,1575
2019,11,BKB,3014,1425,1589
2019,11,BLR,2476181,1223680,1252501
2019,11,BOM,3176639,1559062,1617577
2019,11,BUP,935,441,494
2019,11,CCJ,43021,22369,20652
2019,11,CCU,1799918,895745,904173
2019,11,CDP,10042,4996,5046
2019,11,CJB,237887,120196,117691
2019,11,COK,440054,219777,220277
2019,11,DED,118740,61349,57391
2019,11,DEL,4740868,2409022,2331846
2019,11,DGH,21912,11343,10569
2019,11,DHM,10048,4789,5259
2019,11,DIB,50445,24968,25477
2019,11,DIU,1918,892,1026
2019,11,DMU,15631,7594,8037
2019,11,GAU,500986,248838,252148
2019,11,GAY,14425,7279,7146
2019,11,GBI,264,140,124
2019,11,GOI,697702,345385,352317
2019,11,GOP,62551,32240,30311
2019,11,GWL,14250,7329,6921
2019,11,HBX,37905,19598,18307
2019,11,HDO,1169,593,576
2019,11,HJR,5042,2985,2057
2019,11,HYD,1830161,911500,918661
2019,11,IDR,259724,129633,130091
2019,11,IMF,101360,52268,49092
2019,11,ISK,11629,5793,5836
2019,11,IXA,142209,73670,68539
2019,11,IXB,298995,152801,146194
2019,11,IXC,224844,114334,110510
2019,11,IXD,39747,20074,19673
2019,11,IXE,120300,60317,59983
2019,11,IXG,30034,15070,14964
2019,11,IXI,1851,956,895
2019,11,IXJ,139023,67155,71868
2019,11,IXL,33020,17798,15222
2019,11,IXM,90346,45828,44518
2019,11,IXP,1043,527,516
2019,11,IXR,225916,115384,110532
2019,11,IXS,37969,18854,19115
2019,11,IXT,181,96,85
2019,11,IXU,49941,23867,26074
2019,11,IXY,8197,4081,4116
2019,11,IXZ,154788,76731,78057
2019,11,JAI,440499,221634,218865
2019,11,JDH,79363,40163,39200
2019,11,JGA,6498,3104,3394
2019,11,JLG,2824,1556,1268
2019,11,JLR,29542,14912,14630
2019,11,JRG,21213,10708,10505
2019,11,JRH,14065,6885,7180
2019,11,JSA,27652,13938,13714
2019,11,KLH,13741,6482,7259
2019,11,KNU,24744,12737,12007
2019,11,KQH,12374,6248,6126
2019,11,KUU,2033,599,1434
2019,11,LKO,454486,227270,227216
2019,11,LUH,1104,475,629
2019,11,MAA,1507691,767143,740548
2019,11,MAQ,65053,32940,32113
2019,11,MYQ,17288,8492,8796
2019,11,NAG,266476,134266,132210
2019,11,NDC,11507,5696,5811
2019,11,NNS,238,122,116
2019,11,PAT,455500,232592,222908
2019,11,PBD,7536,3723,3813
2019,11,PGH,2292,1131,1161
2019,11,PNQ,715022,352123,362899
2019,11,PNY,5627,2851,2776
2019,11,RAJ,27387,12531,14856
2019,11,RJA,38246,19419,18827
2019,11,RPR,199168,101421,97747
2019,11,SAG,28255,13761,14494
2019,11,SHL,3393,1575,1818
2019,11,SLV,633,241,392
2019,11,STV,140373,65255,75118
2019,11,SXR,211968,108413,103555
2019,11,SXV,3281,1706,1575
2019,11,TCR,22177,11090,11087
2019,11,TEZ,302,185,117
2019,11,TIR,71219,36046,35173
2019,11,TRV,170825,86443,84382
2019,11,TRZ,24100,12213,11887
2019,11,UDR,127288,64546,62742
2019,11,VDY,6490,3174,3316
2019,11,VGA,92429,46713,45716
2019,11,VNS,295103,150206,144897
2019,11,VTZ,232405,116480,115925
2019,12,AGR,1105,556,549
2019,12,AGX,2676,1016,1660
2019,12,AIP,5207,2606,2601
2019,12,AJL,26098,12111,13987
2019,12,AMD,921043,454110,466933
2019,12,ATQ,174436,86755,87681
2019,12,BBI,344451,170911,173540
2019,12,BDQ,107893,52248,55645
2019,12,BHJ,3479,1664,1815
2019,12,BHO,118069,59049,59020
2019,12,BHU,3203,1652,1551
2019,12,BKB,3146,1492,1654
2019,12,BLR,2532901,1264911,1267990
2019,12,BOM,3209847,1600150,1609697
2019,12,BUP,987,438,549
2019,12,CCJ,48465,23346,25119
2019,12,CCU,1838666,902871,935795
2019,12,CDP,11129,5588,5541
2019,12,CJB,268686,130127,138559
2019,12,COK,455044,221775,233269
2019,12,DED,124503,64739,59764
2019,12,DEL,4607849,2388922,2218927
2019,12,DGH,24757,12305,12452
2019,12,DHM,9341,4486,4855
2019,12,DIB,48059,22322,25737
2019,12,DIU,2983,1408,1575
2019,12,DMU,19998,9990,10008
2019,12,GAU,474948,229066,245882
2019,12,GAY,14221,7436,6785
2019,12,GBI,1139,579,560
2019,12,GOI,721281,353140,368141
2019,12,GOP,51267,26657,24610
2019,12,GWL,15733,8108,7625
2019,12,HBX,42467,21057,21410
2019,12,HDO,1452,733,719
2019,12,HJR,4712,2488,2224
2019,12,HYD,1883756,926606,957150
2019,12,IDR,278464,137490,140974
2019,12,IMF,100119,46961,53158
2019,12,ISK,13346,6642,6704
2019,12,IXA,141968,71032,70936
2019,12,IXB,304118,151357,152761
2019,12,IXC,205518,102040,103478
2019,12,IXD,39660,20408,19252
2019,12,IXE,132486,64531,67955
2019,12,IXG,33058,16739,16319
2019,12,IXI,1625,841,784
2019,12,IXJ,117557,54937,62620
2019,12,IXL,32513,18551,13962
2019,12,IXM,86186,42051,44135
2019,12,IXP,755,381,374
2019,12,IXR,217672,108157,109515
2019,12,IXS,40724,19737,20987
2019,12,IXT,253,117,136
2019,12,IXU,65743,32824,32919
2019,12,IXY,10581,5235,5346
2019,12,IXZ,167473,82203,85270
2019,12,JAI,438745,221704,217041
2019,12,JDH,91803,45764,46039
2019,12,JGA,6608,3188,3420
2019,12,JLG,2766,1398,1368
2019,12,JLR,28810,14596,14214
2019,12,JRG,22939,11370,11569
2019,12,JRH,16002,8147,7855
2019,12,JSA,31220,15334,15886
2019,12,KLH,11045,5407,5638
2019,12,KNU,24133,12983,11150
2019,12,KQH,12282,6102,6180
2019,12,KUU,2135,680,1455
2019,12,LKO,422857,216673,206184
2019,12,LUH,934,437,497
2019,12,MAA,1568915,782545,786370
2019,12,MAQ,57729,28415,29314
2019,12,MYQ,18259,8822,9437
2019,12,NAG,273509,136894,136615
2019,12,NDC,13275,6629,6646
2019,12,NNS,1112,554,558
2019,12,PAT,371247,187045,184202
2019,12,PBD,7880,3783,4097
2019,12,PGH,1842,910,932
2019,12,PNQ,740418,367940,372478
2019,12,PNY,7387,3538,3849
2019,12,RAJ,28502,13792,14710
2019,12,RJA,39300,18902,20398
2019,12,RPR,203806,102261,101545
2019,12,SAG,32119,15798,16321
2019,12,SHL,3106,1478,1628
2019,12,SLV,1182,447,735
2019,12,STV,130330,63603,66727
2019,12,SXR,162592,83818,78774
2019,12,SXV,3518,1759,1759
2019,12,TCR,23561,11300,12261
2019,12,TEZ,335,217,118
2019,12,TIR,75584,37930,37654
2019,12,TRV,197625,94895,102730
2019,12,TRZ,28619,14125,14494
2019,12,UDR,132270,66365,65905
2019,12,VDY,6887,3373,3514
2019,12,VGA,96788,48375,48413
2019,12,VNS,258363,134979,123384
2019,12,VTZ,247661,120481,127180
2020,1,AGR,1263,606,657
2020,1,AGX,3246,1244,2002
2020,1,AIP,4446,2198,2248
2020,1,AJL,26380,13674,12706
2020,1,AMD,953744,480412,473332
2020,1,ATQ,166856,81760,85096
2020,1,BBI,335975,166748,169227
2020,1,BDQ,113984,58289,55695
2020,1,BHJ,3453,1674,1779
2020,1,BHO,109756,56352,53404
2020,1,BHU,3301,1689,1612
2020,1,BKB,3433,1690,1743
2020,1,BLR,2499370,1246268,1253102
2020,1,BOM,3157786,1594549,1563237
2020,1,BUP,859,382,477
2020,1,CCJ,48385,25072,23313
2020,1,CCU,1788724,878975,909749
2020,1,CDP,9183,4619,4564
2020,1,CJB,259625,132023,127602
2020,1,COK,455921,234379,221542
2020,1,DED,119120,59189,59931
2020,1,DEL,4457860,2201090,2256770
2020,1,DGH,24184,12022,12162
2020,1,DHM,8823,4378,4445
2020,1,DIB,51538,26351,25187
2020,1,DIU,3084,1484,1600
2020,1,DMU,19454,10204,9250
2020,1,GAU,496895,246366,250529
2020,1,GAY,13078,6797,6281
2020,1,GBI,4693,2290,2403
2020,1,GOI,736265,376335,359930
2020,1,GOP,50987,25345,25642
2020,1,GWL,13835,7008,6827
2020,1,HBX,42430,21208,21222
2020,1,HDO,1524,752,772
2020,1,HJR,6153,3592,2561
2020,1,HYD,1793787,895969,897818
2020,1,IDR,289282,145775,143507
2020,1,IMF,101003,53288,47715
2020,1,ISK,12236,6079,6157
2020,1,IXA,139708,68066,71642
2020,1,IXB,282692,144550,138142
2020,1,IXC,203378,100570,102808
2020,1,IXD,40260,19551,20709
2020,1,IXE,125607,63001,62606
2020,1,IXG,34352,17983,16369
2020,1,IXI,1493,710,783
2020,1,IXJ,120626,58465,62161
2020,1,IXL,32273,17560,14713
2020,1,IXM,96433,48605,47828
2020,1,IXP,865,433,432
2020,1,IXR,204663,104980,99683
2020,1,IXS,40230,18975,21255
2020,1,IXT,85,43,42
2020,1,IXU,47711,24465,23246
2020,1,IXY,10046,5026,5020
2020,1,IXZ,170245,86155,84090
2020,1,JAI,436085,215591,220494
2020,1,JDH,89099,44290,44809
2020,1,JGA,6786,3250,3536
2020,1,JLG,3273,1721,1552
2020,1,JLR,29083,14738,14345
2020,1,JRG,21072,10831,10241
2020,1,JRH,16162,8370,7792
2020,1,JSA,28810,14139,14671
2020,1,KLH,11599,5657,5942
2020,1,KNU,23959,11705,12254
2020,1,KQH,12270,5902,6368
2020,1,KUU,1221,340,881
2020,1,LKO,405486,199579,205907
2020,1,LUH,1101,521,580
2020,1,MAA,1544590,770649,773941
2020,1,MAQ,54403,27557,26846
2020,1,MDA,244,122,122
2020,1,MYQ,18081,9049,9032
2020,1,NAG,262634,132989,129645
2020,1,NDC,13518,6890,6628
2020,1,NNS,792,429,363
2020,1,PAT,337099,165728,171371
2020,1,PBD,7950,3884,4066
2020,1,PGH,1958,999,959
2020,1,PNQ,730632,364524,366108
2020,1,PNY,7552,3623,3929
2020,1,RAJ,24700,12205,12495
2020,1,RJA,40761,20525,20236
2020,1,RPR,197209,100914,96295
2020,1,SAG,57407,28903,28504
2020,1,SHL,3473,1641,1832
2020,1,SLV,509,213,296
2020,1,STV,127434,64415,63019
2020,1,SXR,193412,98804,94608
2020,1,SXV,2941,1496,1445
2020,1,TCR,23303,11739,11564
2020,1,TEZ,94,48,46
2020,1,TIR,70586,35517,35069
2020,1,TRV,200924,105212,95712
2020,1,TRZ,33575,16228,17347
2020,1,UDR,129585,66419,63166
2020,1,VDY,6267,3149,3118
2020,1,VGA,91506,47683,43823
2020,1,VNS,248447,123169,125278
2020,1,VTZ,235002,118971,116031
2020,2,AGR,740,340,400
2020,2,AGX,2903,1214,1689
2020,2,AIP,4368,2178,2190
2020,2,AJL,24565,12504,12061
2020,2,AMD,891808,458019,433789
2020,2,ATQ,161158,79621,81537
2020,2,BBI,317863,157173,160690
2020,2,BDQ,109285,57322,51963
2020,2,BHJ,3711,1859,1852
2020,2,BHO,110249,56262,53987
2020,2,BHU,3295,1699,1596
2020,2,BKB,3333,1642,1691
2020,2,BLR,2359455,1181206,1178249
2020,2,BOM,3048604,1539106,1509498
2020,2,BUP,1190,539,651
2020,2,CCJ,41649,21120,20529
2020,2,CCU,1647476,817588,829888
2020,2,CDP,10455,5388,5067
2020,2,CJB,236795,117538,119257
2020,2,COK,399155,204596,194559
2020,2,DED,118745,58102,60643
2020,2,DEL,4566293,2259221,2307072
2020,2,DGH,22887,11248,11639
2020,2,DHM,9160,4178,4982
2020,2,DIB,49720,24865,24855
2020,2,DIU,3142,1561,1581
2020,2,DMU,16841,8740,8101
2020,2,GAU,448779,219620,229159
2020,2,GAY,13760,7185,6575
2020,2,GBI,4398,2199,2199
2020,2,GOI,690289,349033,341256
2020,2,GOP,50204,24748,25456
2020,2,GWL,14923,7367,7556
2020,2,HBX,39971,20557,19414
2020,2,HDO,1773,868,905
2020,2,HJR,7315,4509,2806
2020,2,HYD,1674344,839729,834615
2020,2,IDR,278786,140483,138303
2020,2,IMF,94537,49836,44701
2020,2,ISK,12085,6041,6044
2020,2,IXA,124948,65298,59650
2020,2,IXB,265853,129936,135917
2020,2,IXC,220099,105810,114289
2020,2,IXD,41846,20395,21451
2020,2,IXE,109559,55520,54039
2020,2,IXG,39185,20155,19030
2020,2,IXI,1555,771,784
2020,2,IXJ,134833,66269,68564
2020,2,IXL,34688,15176,19512
2020,2,IXM,96107,47932,48175
2020,2,IXP,973,490,483
2020,2,IXR,205466,104108,101358
2020,2,IXS,36658,17948,18710
2020,2,IXT,84,44,40
2020,2,IXU,54946,28684,26262
2020,2,IXX,2935,1488,1447
2020,2,IXY,9276,4604,4672
2020,2,IXZ,157025,79872,77153
2020,2,JAI,419754,206464,213290
2020,2,JDH,90786,45255,45531
2020,2,JGA,6611,3209,3402
2020,2,JLG,3855,2045,1810
2020,2,JLR,26376,13283,13093
2020,2,JRG,21788,11014,10774
